sample_key,participant,sequence_id,endpoint_timestamp_ns,target_intention,predicted_intention,modality_gaze_weight,modality_hands_weight,modality_objects_weight,modality_vio_weight,modality_gaze_available,modality_hands_available,modality_objects_available,modality_vio_available
test|Edu_10_20260616_150412|3106145555000,Edu,Edu_10_20260616_150412,3106145555000,continue,handover,0.345022439956665,0.2380157858133316,0.1705939471721649,0.2463678568601608,True,True,True,True
test|Edu_10_20260616_150412|3106478889000,Edu,Edu_10_20260616_150412,3106478889000,continue,handover,0.3472119271755218,0.2375695258378982,0.1616226881742477,0.2535958588123321,True,True,True,True
test|Edu_10_20260616_150412|3106812222000,Edu,Edu_10_20260616_150412,3106812222000,continue,handover,0.35069739818573,0.2387082874774933,0.1550267189741134,0.2555675804615021,True,True,True,True
test|Edu_10_20260616_150412|3107145555000,Edu,Edu_10_20260616_150412,3107145555000,continue,handover,0.3480485677719116,0.2452133297920227,0.1511210501194,0.2556171119213104,True,True,True,True
test|Edu_10_20260616_150412|3107478889000,Edu,Edu_10_20260616_150412,3107478889000,continue,handover,0.3352632224559784,0.2601596117019653,0.1513384133577346,0.253238707780838,True,True,True,True
test|Edu_10_20260616_150412|3107812222000,Edu,Edu_10_20260616_150412,3107812222000,continue,continue,0.3186425566673279,0.2711991369724273,0.1537499874830246,0.2564083337783813,True,True,True,True
test|Edu_10_20260616_150412|3108145555000,Edu,Edu_10_20260616_150412,3108145555000,continue,continue,0.30432990193367,0.2894993722438812,0.1558678448200225,0.2503028810024261,True,True,True,True
test|Edu_10_20260616_150412|3108478889000,Edu,Edu_10_20260616_150412,3108478889000,continue,continue,0.2976358532905578,0.3032470345497131,0.1616950333118438,0.2374220937490463,True,True,True,True
test|Edu_10_20260616_150412|3108812222000,Edu,Edu_10_20260616_150412,3108812222000,continue,continue,0.2923963963985443,0.312687337398529,0.1652165055274963,0.2296997308731079,True,True,True,True
test|Edu_10_20260616_150412|3109145555000,Edu,Edu_10_20260616_150412,3109145555000,continue,continue,0.2892122566699981,0.3171007931232452,0.1669749170541763,0.2267120629549026,True,True,True,True
test|Edu_10_20260616_150412|3109478888000,Edu,Edu_10_20260616_150412,3109478888000,continue,continue,0.2920910120010376,0.3178211748600006,0.164389505982399,0.2256982773542404,True,True,True,True
test|Edu_10_20260616_150412|3109812222000,Edu,Edu_10_20260616_150412,3109812222000,continue,continue,0.2937259972095489,0.3220447897911072,0.1607562154531479,0.2234729379415512,True,True,True,True
test|Edu_10_20260616_150412|3110145555000,Edu,Edu_10_20260616_150412,3110145555000,continue,continue,0.3004414141178131,0.3221721649169922,0.1556280255317688,0.2217584401369094,True,True,True,True
test|Edu_10_20260616_150412|3110478888000,Edu,Edu_10_20260616_150412,3110478888000,continue,continue,0.3145655393600464,0.3154455125331878,0.1548164784908294,0.2151724696159362,True,True,True,True
test|Edu_10_20260616_150412|3110812222000,Edu,Edu_10_20260616_150412,3110812222000,continue,continue,0.3274238407611847,0.3040904998779297,0.1539096236228943,0.2145759910345077,True,True,True,True
test|Edu_10_20260616_150412|3111145555000,Edu,Edu_10_20260616_150412,3111145555000,continue,continue,0.3297364115715027,0.2917604148387909,0.1499522924423217,0.228550836443901,True,True,True,True
test|Edu_10_20260616_150412|3111478888000,Edu,Edu_10_20260616_150412,3111478888000,continue,handover,0.335877925157547,0.2786901593208313,0.1522403806447982,0.2331915497779846,True,True,True,True
test|Edu_10_20260616_150412|3111812222000,Edu,Edu_10_20260616_150412,3111812222000,continue,handover,0.3406603038311004,0.2671940922737121,0.1573678106069564,0.2347778230905532,True,True,True,True
test|Edu_10_20260616_150412|3112145555000,Edu,Edu_10_20260616_150412,3112145555000,continue,handover,0.3396768569946289,0.2559417188167572,0.1652072817087173,0.2391741573810577,True,True,True,True
test|Edu_10_20260616_150412|3112478888000,Edu,Edu_10_20260616_150412,3112478888000,continue,handover,0.3280123770236969,0.2467278689146042,0.1687415838241577,0.2565181255340576,True,True,True,True
test|Edu_10_20260616_150412|3112812221000,Edu,Edu_10_20260616_150412,3112812221000,continue,handover,0.3181428909301758,0.2456648349761963,0.1694675534963607,0.2667247354984283,True,True,True,True
test|Edu_10_20260616_150412|3113145555000,Edu,Edu_10_20260616_150412,3113145555000,continue,handover,0.311752438545227,0.2571480870246887,0.169824868440628,0.2612746357917785,True,True,True,True
test|Edu_10_20260616_150412|3113478888000,Edu,Edu_10_20260616_150412,3113478888000,continue,handover,0.3137080371379852,0.2712205350399017,0.1649648994207382,0.2501065731048584,True,True,True,True
test|Edu_10_20260616_150412|3113812221000,Edu,Edu_10_20260616_150412,3113812221000,continue,continue,0.3128564059734344,0.2829275131225586,0.1604248881340026,0.243791177868843,True,True,True,True
test|Edu_10_20260616_150412|3114145555000,Edu,Edu_10_20260616_150412,3114145555000,continue,continue,0.3065176010131836,0.297747790813446,0.1577963829040527,0.23793825507164,True,True,True,True
test|Edu_10_20260616_150412|3114478888000,Edu,Edu_10_20260616_150412,3114478888000,continue,continue,0.3021235764026642,0.311071366071701,0.1574085056781768,0.2293966114521026,True,True,True,True
test|Edu_10_20260616_150412|3114812221000,Edu,Edu_10_20260616_150412,3114812221000,continue,continue,0.304368644952774,0.316777229309082,0.157023549079895,0.2218305021524429,True,True,True,True
test|Edu_10_20260616_150412|3115145555000,Edu,Edu_10_20260616_150412,3115145555000,continue,continue,0.3081444501876831,0.314996600151062,0.1580894291400909,0.2187695205211639,True,True,True,True
test|Edu_10_20260616_150412|3115478888000,Edu,Edu_10_20260616_150412,3115478888000,continue,continue,0.3093078434467315,0.3072710037231445,0.1594320833683014,0.2239891141653061,True,True,True,True
test|Edu_10_20260616_150412|3115812221000,Edu,Edu_10_20260616_150412,3115812221000,continue,continue,0.3089016675949096,0.3103380799293518,0.155545100569725,0.2252151370048523,True,True,True,True
test|Edu_10_20260616_150412|3116145554000,Edu,Edu_10_20260616_150412,3116145554000,continue,handover,0.3089070916175842,0.3201391100883484,0.1547880470752716,0.2161657959222793,True,True,True,True
test|Edu_10_20260616_150412|3116478888000,Edu,Edu_10_20260616_150412,3116478888000,continue,handover,0.3125281631946563,0.3262231945991516,0.1555385291576385,0.2057100683450698,True,True,True,True
test|Edu_10_20260616_150412|3116812221000,Edu,Edu_10_20260616_150412,3116812221000,continue,handover,0.312957227230072,0.3261362314224243,0.1611650884151458,0.1997414529323578,True,True,True,True
test|Edu_10_20260616_150412|3117145554000,Edu,Edu_10_20260616_150412,3117145554000,continue,handover,0.3090347051620483,0.3263735771179199,0.1666272729635238,0.197964459657669,True,True,True,True
test|Edu_10_20260616_150412|3117478888000,Edu,Edu_10_20260616_150412,3117478888000,continue,handover,0.3076904118061065,0.3247270584106445,0.1691094785928726,0.1984730213880539,True,True,True,True
test|Edu_10_20260616_150412|3117812221000,Edu,Edu_10_20260616_150412,3117812221000,continue,handover,0.3149964809417724,0.3146402239799499,0.1698943376541137,0.2004689127206802,True,True,True,True
test|Edu_10_20260616_150412|3118145554000,Edu,Edu_10_20260616_150412,3118145554000,continue,handover,0.3196641802787781,0.2995857298374176,0.1687251180410385,0.2120250016450882,True,True,True,True
test|Edu_10_20260616_150412|3118478888000,Edu,Edu_10_20260616_150412,3118478888000,continue,continue,0.3171595633029938,0.2894227206707001,0.1670481264591217,0.2263695299625396,True,True,True,True
test|Edu_10_20260616_150412|3118812221000,Edu,Edu_10_20260616_150412,3118812221000,continue,fetch,0.314572811126709,0.2850743532180786,0.1643421798944473,0.2360107004642486,True,True,True,True
test|Edu_10_20260616_150412|3119145554000,Edu,Edu_10_20260616_150412,3119145554000,continue,fetch,0.3154374659061432,0.2804120481014251,0.1639188528060913,0.2402316629886627,True,True,True,True
test|Edu_10_20260616_150412|3119478887000,Edu,Edu_10_20260616_150412,3119478887000,continue,fetch,0.3130151033401489,0.2770266830921173,0.1660859137773513,0.24387226998806,True,True,True,True
test|Edu_10_20260616_150412|3119812221000,Edu,Edu_10_20260616_150412,3119812221000,continue,fetch,0.302842766046524,0.2747147977352142,0.171446606516838,0.2509958148002624,True,True,True,True
