sample_key,participant,sequence_id,endpoint_timestamp_ns,target_intention,predicted_intention,modality_gaze_weight,modality_hands_weight,modality_objects_weight,modality_vio_weight,modality_gaze_available,modality_hands_available,modality_objects_available,modality_vio_available
test|Edu_10_20260616_150412|3106145555000,Edu,Edu_10_20260616_150412,3106145555000,continue,handover,0.4017949104309082,0.2240182906389236,0.112639345228672,0.2615474462509155,True,True,True,True
test|Edu_10_20260616_150412|3106478889000,Edu,Edu_10_20260616_150412,3106478889000,continue,continue,0.4000782966613769,0.230677917599678,0.1080861240625381,0.2611576318740845,True,True,True,True
test|Edu_10_20260616_150412|3106812222000,Edu,Edu_10_20260616_150412,3106812222000,continue,continue,0.3953718245029449,0.2395762950181961,0.1034330204129219,0.2616188824176788,True,True,True,True
test|Edu_10_20260616_150412|3107145555000,Edu,Edu_10_20260616_150412,3107145555000,continue,continue,0.3945687115192413,0.2495765089988708,0.1010413542389869,0.2548134624958038,True,True,True,True
test|Edu_10_20260616_150412|3107478889000,Edu,Edu_10_20260616_150412,3107478889000,continue,continue,0.3920209109783172,0.2569442987442016,0.1055393368005752,0.2454954534769058,True,True,True,True
test|Edu_10_20260616_150412|3107812222000,Edu,Edu_10_20260616_150412,3107812222000,continue,continue,0.3892485797405243,0.2633305788040161,0.1136860325932502,0.2337347865104675,True,True,True,True
test|Edu_10_20260616_150412|3108145555000,Edu,Edu_10_20260616_150412,3108145555000,continue,continue,0.386871725320816,0.2723755240440368,0.1202239617705345,0.2205288261175155,True,True,True,True
test|Edu_10_20260616_150412|3108478889000,Edu,Edu_10_20260616_150412,3108478889000,continue,continue,0.38079833984375,0.2828510403633117,0.1252501606941223,0.2111004889011383,True,True,True,True
test|Edu_10_20260616_150412|3108812222000,Edu,Edu_10_20260616_150412,3108812222000,continue,continue,0.3785721659660339,0.2889775037765503,0.1280441135168075,0.2044061720371246,True,True,True,True
test|Edu_10_20260616_150412|3109145555000,Edu,Edu_10_20260616_150412,3109145555000,continue,continue,0.3744097352027893,0.2907554507255554,0.1346625685691833,0.2001722604036331,True,True,True,True
test|Edu_10_20260616_150412|3109478888000,Edu,Edu_10_20260616_150412,3109478888000,continue,continue,0.3708272278308868,0.2907827198505401,0.1414765566587448,0.196913480758667,True,True,True,True
test|Edu_10_20260616_150412|3109812222000,Edu,Edu_10_20260616_150412,3109812222000,continue,continue,0.3687989711761474,0.2908758819103241,0.1435499638319015,0.1967751830816269,True,True,True,True
test|Edu_10_20260616_150412|3110145555000,Edu,Edu_10_20260616_150412,3110145555000,continue,continue,0.3719785511493683,0.2854955494403839,0.1370473951101303,0.2054785341024398,True,True,True,True
test|Edu_10_20260616_150412|3110478888000,Edu,Edu_10_20260616_150412,3110478888000,continue,continue,0.3782871067523956,0.2723489105701446,0.131797581911087,0.2175664007663726,True,True,True,True
test|Edu_10_20260616_150412|3110812222000,Edu,Edu_10_20260616_150412,3110812222000,continue,continue,0.3837220072746277,0.2594403326511383,0.1298514306545257,0.2269862443208694,True,True,True,True
test|Edu_10_20260616_150412|3111145555000,Edu,Edu_10_20260616_150412,3111145555000,continue,continue,0.3889017701148987,0.2496647387742996,0.1225857064127922,0.2388478219509124,True,True,True,True
test|Edu_10_20260616_150412|3111478888000,Edu,Edu_10_20260616_150412,3111478888000,continue,continue,0.4046348333358764,0.2357422560453415,0.111222818493843,0.2484001219272613,True,True,True,True
test|Edu_10_20260616_150412|3111812222000,Edu,Edu_10_20260616_150412,3111812222000,continue,handover,0.4148505330085754,0.2250073105096817,0.1061945334076881,0.2539476156234741,True,True,True,True
test|Edu_10_20260616_150412|3112145555000,Edu,Edu_10_20260616_150412,3112145555000,continue,handover,0.4187558591365814,0.2199638783931732,0.108322873711586,0.2529573738574981,True,True,True,True
test|Edu_10_20260616_150412|3112478888000,Edu,Edu_10_20260616_150412,3112478888000,continue,handover,0.4143475592136383,0.2291117906570434,0.110919713973999,0.2456209659576416,True,True,True,True
test|Edu_10_20260616_150412|3112812221000,Edu,Edu_10_20260616_150412,3112812221000,continue,continue,0.4044924676418304,0.242561861872673,0.1094641163945198,0.2434815764427185,True,True,True,True
test|Edu_10_20260616_150412|3113145555000,Edu,Edu_10_20260616_150412,3113145555000,continue,continue,0.3993540406227112,0.2497453242540359,0.1129523515701294,0.2379483133554458,True,True,True,True
test|Edu_10_20260616_150412|3113478888000,Edu,Edu_10_20260616_150412,3113478888000,continue,continue,0.3930920660495758,0.260560542345047,0.1119752153754234,0.2343722283840179,True,True,True,True
test|Edu_10_20260616_150412|3113812221000,Edu,Edu_10_20260616_150412,3113812221000,continue,continue,0.3887119591236114,0.2725206315517425,0.1117419600486755,0.2270253896713256,True,True,True,True
test|Edu_10_20260616_150412|3114145555000,Edu,Edu_10_20260616_150412,3114145555000,continue,continue,0.381018191576004,0.2865281105041504,0.111878752708435,0.2205749005079269,True,True,True,True
test|Edu_10_20260616_150412|3114478888000,Edu,Edu_10_20260616_150412,3114478888000,continue,continue,0.3781567513942718,0.2921768724918365,0.1133228093385696,0.2163435965776443,True,True,True,True
test|Edu_10_20260616_150412|3114812221000,Edu,Edu_10_20260616_150412,3114812221000,continue,continue,0.3798899948596954,0.292825698852539,0.1145627796649932,0.212721586227417,True,True,True,True
test|Edu_10_20260616_150412|3115145555000,Edu,Edu_10_20260616_150412,3115145555000,continue,continue,0.3800432085990906,0.296798825263977,0.1136657297611236,0.2094922065734863,True,True,True,True
test|Edu_10_20260616_150412|3115478888000,Edu,Edu_10_20260616_150412,3115478888000,continue,continue,0.3822987079620361,0.2938910126686096,0.1142930760979652,0.209517240524292,True,True,True,True
test|Edu_10_20260616_150412|3115812221000,Edu,Edu_10_20260616_150412,3115812221000,continue,continue,0.3859404325485229,0.2870829999446869,0.1126921623945236,0.2142844498157501,True,True,True,True
test|Edu_10_20260616_150412|3116145554000,Edu,Edu_10_20260616_150412,3116145554000,continue,continue,0.380113810300827,0.2911879122257232,0.1103798747062683,0.218318372964859,True,True,True,True
test|Edu_10_20260616_150412|3116478888000,Edu,Edu_10_20260616_150412,3116478888000,continue,continue,0.3701359629631042,0.2995156049728393,0.1065358892083168,0.223812535405159,True,True,True,True
test|Edu_10_20260616_150412|3116812221000,Edu,Edu_10_20260616_150412,3116812221000,continue,continue,0.3613233864307403,0.3042427003383636,0.1072251200675964,0.2272087037563324,True,True,True,True
test|Edu_10_20260616_150412|3117145554000,Edu,Edu_10_20260616_150412,3117145554000,continue,continue,0.3508201539516449,0.3107052743434906,0.109995037317276,0.2284795343875885,True,True,True,True
test|Edu_10_20260616_150412|3117478888000,Edu,Edu_10_20260616_150412,3117478888000,continue,continue,0.3418092727661133,0.318897008895874,0.1137695088982582,0.2255242317914962,True,True,True,True
test|Edu_10_20260616_150412|3117812221000,Edu,Edu_10_20260616_150412,3117812221000,continue,continue,0.3374960422515869,0.3266198337078094,0.1170706748962402,0.2188134491443634,True,True,True,True
test|Edu_10_20260616_150412|3118145554000,Edu,Edu_10_20260616_150412,3118145554000,continue,continue,0.3407980501651764,0.3212667107582092,0.1206053346395492,0.2173298746347427,True,True,True,True
test|Edu_10_20260616_150412|3118478888000,Edu,Edu_10_20260616_150412,3118478888000,continue,continue,0.3483500182628631,0.3103514611721039,0.1251967698335647,0.2161017209291458,True,True,True,True
test|Edu_10_20260616_150412|3118812221000,Edu,Edu_10_20260616_150412,3118812221000,continue,continue,0.3543038964271545,0.3052235543727875,0.1262769252061844,0.2141956686973571,True,True,True,True
test|Edu_10_20260616_150412|3119145554000,Edu,Edu_10_20260616_150412,3119145554000,continue,continue,0.3602136671543121,0.3017434477806091,0.1249383762478828,0.2131045460700988,True,True,True,True
test|Edu_10_20260616_150412|3119478887000,Edu,Edu_10_20260616_150412,3119478887000,continue,continue,0.3634282648563385,0.298103779554367,0.1213998198509216,0.2170681804418563,True,True,True,True
test|Edu_10_20260616_150412|3119812221000,Edu,Edu_10_20260616_150412,3119812221000,continue,continue,0.3616614937782287,0.2936610281467438,0.1183219403028488,0.2263555079698562,True,True,True,True
test|Edu_10_20260616_150412|3120145554000,Edu,Edu_10_20260616_150412,3120145554000,continue,continue,0.3631518185138702,0.2880609035491943,0.1178095787763595,0.2309777587652206,True,True,True,True
test|Edu_10_20260616_150412|3120478887000,Edu,Edu_10_20260616_150412,3120478887000,continue,continue,0.3657068014144897,0.2837948203086853,0.1162691116333007,0.2342292517423629,True,True,True,True
test|Edu_10_20260616_150412|3120812221000,Edu,Edu_10_20260616_150412,3120812221000,continue,continue,0.3652960658073425,0.2823812365531921,0.1141289323568344,0.2381938248872757,True,True,True,True
test|Edu_10_20260616_150412|3121145554000,Edu,Edu_10_20260616_150412,3121145554000,continue,fetch,0.3647695183753967,0.2827650308609009,0.1131762042641639,0.2392892837524414,True,True,True,True
test|Edu_10_20260616_150412|3121478887000,Edu,Edu_10_20260616_150412,3121478887000,continue,fetch,0.3643874228000641,0.2843509912490845,0.1124663725495338,0.2387952208518982,True,True,True,True
test|Edu_10_20260616_150412|3121812220000,Edu,Edu_10_20260616_150412,3121812220000,continue,fetch,0.3731825053691864,0.2802044749259949,0.1125272884964943,0.2340857684612274,True,True,True,True
test|Edu_10_20260616_150412|3122145554000,Edu,Edu_10_20260616_150412,3122145554000,continue,fetch,0.385802686214447,0.2679015100002289,0.1110116094350814,0.2352842390537262,True,True,True,True
test|Edu_10_20260616_150412|3122478887000,Edu,Edu_10_20260616_150412,3122478887000,continue,fetch,0.3956141471862793,0.2513433396816253,0.110219806432724,0.2428226768970489,True,True,True,True
test|Edu_10_20260616_150412|3122812220000,Edu,Edu_10_20260616_150412,3122812220000,continue,fetch,0.4097951352596283,0.2351101040840149,0.1109382286667823,0.244156539440155,True,True,True,True
test|Edu_10_20260616_150412|3123145554000,Edu,Edu_10_20260616_150412,3123145554000,fetch,fetch,0.4196763336658478,0.2228106707334518,0.1119302809238433,0.2455827295780182,True,True,True,True
test|Edu_10_20260616_150412|3123478887000,Edu,Edu_10_20260616_150412,3123478887000,fetch,fetch,0.4255193173885345,0.2133898288011551,0.1133949533104896,0.2476959079504013,True,True,True,True
test|Edu_10_20260616_150412|3123812220000,Edu,Edu_10_20260616_150412,3123812220000,fetch,fetch,0.4299469590187073,0.2111620008945465,0.1122986897826194,0.2465924024581909,True,True,True,True
test|Edu_10_20260616_150412|3124145554000,Edu,Edu_10_20260616_150412,3124145554000,fetch,fetch,0.4241586327552795,0.2286152988672256,0.1086278334259986,0.2385982573032379,True,True,True,True
test|Edu_10_20260616_150412|3124478887000,Edu,Edu_10_20260616_150412,3124478887000,fetch,fetch,0.4204727411270141,0.2448779493570327,0.1055036559700965,0.2291457056999206,True,True,True,True
test|Edu_10_20260616_150412|3124812220000,Edu,Edu_10_20260616_150412,3124812220000,fetch,fetch,0.4117072224617004,0.2586253583431244,0.106031909584999,0.2236355245113372,True,True,True,True
test|Edu_10_20260616_150412|3125145554000,Edu,Edu_10_20260616_150412,3125145554000,fetch,fetch,0.4028863608837127,0.2720006704330444,0.1069557443261146,0.2181572616100311,True,True,True,True
test|Edu_10_20260616_150412|3125478887000,Edu,Edu_10_20260616_150412,3125478887000,fetch,fetch,0.3945835828781128,0.2857465744018554,0.107300579547882,0.2123692780733108,True,True,True,True
test|Edu_10_20260616_150412|3125812220000,Edu,Edu_10_20260616_150412,3125812220000,fetch,fetch,0.3895735740661621,0.2947267293930053,0.1085724085569381,0.2071273028850555,True,True,True,True
test|Edu_10_20260616_150412|3126145553000,Edu,Edu_10_20260616_150412,3126145553000,fetch,fetch,0.3904076814651489,0.2947758436203003,0.1109316498041153,0.2038848251104354,True,True,True,True
test|Edu_10_20260616_150412|3126478887000,Edu,Edu_10_20260616_150412,3126478887000,fetch,fetch,0.3927440345287323,0.2934935688972473,0.1137577295303344,0.2000047117471695,True,True,True,True
test|Edu_10_20260616_150412|3126812220000,Edu,Edu_10_20260616_150412,3126812220000,fetch,fetch,0.3896295726299286,0.2924168109893799,0.1180600747466087,0.1998934894800186,True,True,True,True
test|Edu_10_20260616_150412|3127145553000,Edu,Edu_10_20260616_150412,3127145553000,fetch,fetch,0.3928245604038238,0.2926238179206848,0.1149910762906074,0.1995606124401092,True,True,True,True
test|Edu_10_20260616_150412|3127478887000,Edu,Edu_10_20260616_150412,3127478887000,fetch,fetch,0.3990981876850128,0.2807155251502991,0.114940732717514,0.2052455991506576,True,True,True,True
test|Edu_10_20260616_150412|3127812220000,Edu,Edu_10_20260616_150412,3127812220000,fetch,fetch,0.3976794779300689,0.2683305144309997,0.1139497011899948,0.2200402617454528,True,True,True,True
test|Edu_10_20260616_150412|3128145553000,Edu,Edu_10_20260616_150412,3128145553000,fetch,fetch,0.3931563794612884,0.259547472000122,0.1139501556754112,0.2333459854125976,True,True,True,True
test|Edu_10_20260616_150412|3128478886000,Edu,Edu_10_20260616_150412,3128478886000,fetch,fetch,0.4006461501121521,0.2451835721731186,0.113896943628788,0.2402733266353607,True,True,True,True
test|Edu_10_20260616_150412|3130812220000,Edu,Edu_10_20260616_150412,3130812220000,handover,handover,0.4388943016529083,0.2081181854009628,0.1082247942686081,0.2447626292705536,True,True,True,True
test|Edu_10_20260616_150412|3131145553000,Edu,Edu_10_20260616_150412,3131145553000,handover,handover,0.4256830513477325,0.2139756381511688,0.1084094867110252,0.2519318163394928,True,True,True,True
test|Edu_10_20260616_150412|3131478886000,Edu,Edu_10_20260616_150412,3131478886000,handover,handover,0.410414457321167,0.2270026057958603,0.107684276998043,0.2548986077308655,True,True,True,True
test|Edu_10_20260616_150412|3131812220000,Edu,Edu_10_20260616_150412,3131812220000,handover,handover,0.3900541663169861,0.2548911571502685,0.1044191569089889,0.2506355345249176,True,True,True,True
test|Edu_10_20260616_150412|3132145553000,Edu,Edu_10_20260616_150412,3132145553000,handover,handover,0.3703137636184692,0.285906583070755,0.1007129624485969,0.2430666536092758,True,True,True,True
test|Edu_10_20260616_150412|3132478886000,Edu,Edu_10_20260616_150412,3132478886000,handover,handover,0.3580529689788818,0.3156212866306305,0.0976222977042198,0.2287033945322036,True,True,True,True
test|Edu_10_20260616_150412|3132812219000,Edu,Edu_10_20260616_150412,3132812219000,handover,handover,0.3476689457893371,0.3358891308307647,0.0948480144143104,0.2215938866138458,True,True,True,True
test|Edu_10_20260616_150412|3133145553000,Edu,Edu_10_20260616_150412,3133145553000,handover,handover,0.3396139740943908,0.3503155410289764,0.0930424779653549,0.2170280069112777,True,True,True,True
test|Edu_10_20260616_150412|3133478886000,Edu,Edu_10_20260616_150412,3133478886000,handover,handover,0.3327435255050659,0.3585516214370727,0.0919723138213157,0.2167324870824813,True,True,True,True
test|Edu_10_20260616_150412|3133812219000,Edu,Edu_10_20260616_150412,3133812219000,handover,handover,0.3274327516555786,0.365965187549591,0.0913729965686798,0.2152290642261505,True,True,True,True
test|Edu_10_20260616_150412|3134145553000,Edu,Edu_10_20260616_150412,3134145553000,handover,handover,0.3348276317119598,0.3605774044990539,0.0917973443865776,0.2127976715564727,True,True,True,True
test|Edu_10_20260616_150412|3134478886000,Edu,Edu_10_20260616_150412,3134478886000,handover,handover,0.3427233099937439,0.3468311131000519,0.0919243320822715,0.2185212522745132,True,True,True,True
test|Edu_10_20260616_150412|3134812219000,Edu,Edu_10_20260616_150412,3134812219000,handover,handover,0.3515356481075287,0.3331347405910492,0.0913977324962616,0.2239318639039993,True,True,True,True
